TID;OMRÅDE;KØN;ALDER;CIVILSTAND;INDHOLD
2020K4;Hele landet;Mænd;29 år;I alt;39906
2020K4;Hele landet;Mænd;29 år;Ugift;31974
2020K4;Hele landet;Mænd;29 år;Gift/separeret;7403
2020K4;Hele landet;Mænd;29 år;Enke/enkemand;5
2020K4;Hele landet;Mænd;29 år;Fraskilt;524
2020K4;Hele landet;Mænd;30 år;I alt;39662
2020K4;Hele landet;Mænd;30 år;Ugift;29782
2020K4;Hele landet;Mænd;30 år;Gift/separeret;9211
2020K4;Hele landet;Mænd;30 år;Enke/enkemand;8
2020K4;Hele landet;Mænd;30 år;Fraskilt;661
2020K4;Hele landet;Mænd;31 år;I alt;38313
2020K4;Hele landet;Mænd;31 år;Ugift;27016
2020K4;Hele landet;Mænd;31 år;Gift/separeret;10470
2020K4;Hele landet;Mænd;31 år;Enke/enkemand;12
2020K4;Hele landet;Mænd;31 år;Fraskilt;815
2020K4;Hele landet;Mænd;32 år;I alt;37228
2020K4;Hele landet;Mænd;32 år;Ugift;24208
2020K4;Hele landet;Mænd;32 år;Gift/separeret;12015
2020K4;Hele landet;Mænd;32 år;Enke/enkemand;7
2020K4;Hele landet;Mænd;32 år;Fraskilt;998
2020K4;Hele landet;Mænd;33 år;I alt;36062
2020K4;Hele landet;Mænd;33 år;Ugift;21667
2020K4;Hele landet;Mænd;33 år;Gift/separeret;13153
2020K4;Hele landet;Mænd;33 år;Enke/enkemand;12
2020K4;Hele landet;Mænd;33 år;Fraskilt;1230
2020K4;Hele landet;Mænd;34 år;I alt;35411
2020K4;Hele landet;Mænd;34 år;Ugift;19900
2020K4;Hele landet;Mænd;34 år;Gift/separeret;14109
2020K4;Hele landet;Mænd;34 år;Enke/enkemand;10
2020K4;Hele landet;Mænd;34 år;Fraskilt;1392
2020K4;Hele landet;Mænd;35 år;I alt;34135
2020K4;Hele landet;Mænd;35 år;Ugift;17972
2020K4;Hele landet;Mænd;35 år;Gift/separeret;14530
2020K4;Hele landet;Mænd;35 år;Enke/enkemand;17
2020K4;Hele landet;Mænd;35 år;Fraskilt;1616
2020K4;Hele landet;Mænd;36 år;I alt;33078
2020K4;Hele landet;Mænd;36 år;Ugift;16168
2020K4;Hele landet;Mænd;36 år;Gift/separeret;15047
2020K4;Hele landet;Mænd;36 år;Enke/enkemand;15
2020K4;Hele landet;Mænd;36 år;Fraskilt;1848
2020K4;Hele landet;Mænd;37 år;I alt;32692
2020K4;Hele landet;Mænd;37 år;Ugift;14953
2020K4;Hele landet;Mænd;37 år;Gift/separeret;15729
2020K4;Hele landet;Mænd;37 år;Enke/enkemand;23
2020K4;Hele landet;Mænd;37 år;Fraskilt;1987
2020K4;Hele landet;Mænd;38 år;I alt;32771
2020K4;Hele landet;Mænd;38 år;Ugift;14114
2020K4;Hele landet;Mænd;38 år;Gift/separeret;16220
2020K4;Hele landet;Mænd;38 år;Enke/enkemand;33
2020K4;Hele landet;Mænd;38 år;Fraskilt;2404
2020K4;Hele landet;Mænd;39 år;I alt;32879
2020K4;Hele landet;Mænd;39 år;Ugift;13563
2020K4;Hele landet;Mænd;39 år;Gift/separeret;16761
2020K4;Hele landet;Mænd;39 år;Enke/enkemand;31
2020K4;Hele landet;Mænd;39 år;Fraskilt;2524
2020K4;Hele landet;Mænd;40 år;I alt;34586
2020K4;Hele landet;Mænd;40 år;Ugift;13486
2020K4;Hele landet;Mænd;40 år;Gift/separeret;18090
2020K4;Hele landet;Mænd;40 år;Enke/enkemand;37
2020K4;Hele landet;Mænd;40 år;Fraskilt;2973
2020K4;Hele landet;Mænd;41 år;I alt;35061
2020K4;Hele landet;Mænd;41 år;Ugift;12900
2020K4;Hele landet;Mænd;41 år;Gift/separeret;18616
2020K4;Hele landet;Mænd;41 år;Enke/enkemand;48
2020K4;Hele landet;Mænd;41 år;Fraskilt;3497
2020K4;Hele landet;Mænd;42 år;I alt;35972
2020K4;Hele landet;Mænd;42 år;Ugift;12551
2020K4;Hele landet;Mænd;42 år;Gift/separeret;19462
2020K4;Hele landet;Mænd;42 år;Enke/enkemand;75
2020K4;Hele landet;Mænd;42 år;Fraskilt;3884
2020K4;Hele landet;Mænd;43 år;I alt;35357
2020K4;Hele landet;Mænd;43 år;Ugift;11673
2020K4;Hele landet;Mænd;43 år;Gift/separeret;19290
2020K4;Hele landet;Mænd;43 år;Enke/enkemand;73
2020K4;Hele landet;Mænd;43 år;Fraskilt;4321
2020K4;Hele landet;Mænd;44 år;I alt;37609
2020K4;Hele landet;Mænd;44 år;Ugift;12023
2020K4;Hele landet;Mænd;44 år;Gift/separeret;20649
2020K4;Hele landet;Mænd;44 år;Enke/enkemand;77
2020K4;Hele landet;Mænd;44 år;Fraskilt;4860
2020K4;Hele landet;Mænd;45 år;I alt;39563
2020K4;Hele landet;Mænd;45 år;Ugift;12023
2020K4;Hele landet;Mænd;45 år;Gift/separeret;21931
2020K4;Hele landet;Mænd;45 år;Enke/enkemand;107
2020K4;Hele landet;Mænd;45 år;Fraskilt;5502
2020K4;Hele landet;Mænd;46 år;I alt;38719
2020K4;Hele landet;Mænd;46 år;Ugift;11324
2020K4;Hele landet;Mænd;46 år;Gift/separeret;21589
2020K4;Hele landet;Mænd;46 år;Enke/enkemand;101
2020K4;Hele landet;Mænd;46 år;Fraskilt;5705
2020K4;Hele landet;Mænd;47 år;I alt;38766
2020K4;Hele landet;Mænd;47 år;Ugift;10893
2020K4;Hele landet;Mænd;47 år;Gift/separeret;21607
2020K4;Hele landet;Mænd;47 år;Enke/enkemand;142
2020K4;Hele landet;Mænd;47 år;Fraskilt;6124
2020K4;Hele landet;Mænd;48 år;I alt;40867
2020K4;Hele landet;Mænd;48 år;Ugift;10979
2020K4;Hele landet;Mænd;48 år;Gift/separeret;23104
2020K4;Hele landet;Mænd;48 år;Enke/enkemand;156
2020K4;Hele landet;Mænd;48 år;Fraskilt;6628
2020K4;Hele landet;Mænd;49 år;I alt;39617
2020K4;Hele landet;Mænd;49 år;Ugift;10272
2020K4;Hele landet;Mænd;49 år;Gift/separeret;22441
2020K4;Hele landet;Mænd;49 år;Enke/enkemand;177
2020K4;Hele landet;Mænd;49 år;Fraskilt;6727
2020K4;Hele landet;Mænd;50 år;I alt;37777
2020K4;Hele landet;Mænd;50 år;Ugift;9470
2020K4;Hele landet;Mænd;50 år;Gift/separeret;21500
2020K4;Hele landet;Mænd;50 år;Enke/enkemand;170
2020K4;Hele landet;Mænd;50 år;Fraskilt;6637
2020K4;Hele landet;Mænd;51 år;I alt;38300
2020K4;Hele landet;Mænd;51 år;Ugift;9536
2020K4;Hele landet;Mænd;51 år;Gift/separeret;21757
2020K4;Hele landet;Mænd;51 år;Enke/enkemand;198
2020K4;Hele landet;Mænd;51 år;Fraskilt;6809
2020K4;Hele landet;Mænd;52 år;I alt;39849
2020K4;Hele landet;Mænd;52 år;Ugift;9537
2020K4;Hele landet;Mænd;52 år;Gift/separeret;22722
2020K4;Hele landet;Mænd;52 år;Enke/enkemand;207
2020K4;Hele landet;Mænd;52 år;Fraskilt;7383
2020K4;Hele landet;Mænd;53 år;I alt;43035
2020K4;Hele landet;Mænd;53 år;Ugift;9982
2020K4;Hele landet;Mænd;53 år;Gift/separeret;24553
2020K4;Hele landet;Mænd;53 år;Enke/enkemand;311
2020K4;Hele landet;Mænd;53 år;Fraskilt;8189
2020K4;Hele landet;Mænd;54 år;I alt;44294
2020K4;Hele landet;Mænd;54 år;Ugift;9999
2020K4;Hele landet;Mænd;54 år;Gift/separeret;25477
2020K4;Hele landet;Mænd;54 år;Enke/enkemand;363
2020K4;Hele landet;Mænd;54 år;Fraskilt;8455
2020K4;Hele landet;Mænd;55 år;I alt;42862
2020K4;Hele landet;Mænd;55 år;Ugift;9402
2020K4;Hele landet;Mænd;55 år;Gift/separeret;24881
2020K4;Hele landet;Mænd;55 år;Enke/enkemand;391
2020K4;Hele landet;Mænd;55 år;Fraskilt;8188
2020K4;Hele landet;Mænd;56 år;I alt;41580
2020K4;Hele landet;Mænd;56 år;Ugift;9107
2020K4;Hele landet;Mænd;56 år;Gift/separeret;24325
2020K4;Hele landet;Mænd;56 år;Enke/enkemand;421
2020K4;Hele landet;Mænd;56 år;Fraskilt;7727
2020K4;Hele landet;Mænd;57 år;I alt;39962
2020K4;Hele landet;Mænd;57 år;Ugift;8553
2020K4;Hele landet;Mænd;57 år;Gift/separeret;23477
2020K4;Hele landet;Mænd;57 år;Enke/enkemand;491
2020K4;Hele landet;Mænd;57 år;Fraskilt;7441
2020K4;Hele landet;Mænd;58 år;I alt;38031
2020K4;Hele landet;Mænd;58 år;Ugift;7865
2020K4;Hele landet;Mænd;58 år;Gift/separeret;22584
2020K4;Hele landet;Mænd;58 år;Enke/enkemand;487
2020K4;Hele landet;Mænd;58 år;Fraskilt;7095
2020K4;Hele landet;Mænd;59 år;I alt;36498
2020K4;Hele landet;Mænd;59 år;Ugift;7184
2020K4;Hele landet;Mænd;59 år;Gift/separeret;22208
2020K4;Hele landet;Mænd;59 år;Enke/enkemand;543
2020K4;Hele landet;Mænd;59 år;Fraskilt;6563
2020K4;Hele landet;Mænd;60 år;I alt;36082
2020K4;Hele landet;Mænd;60 år;Ugift;6818
2020K4;Hele landet;Mænd;60 år;Gift/separeret;22199
2020K4;Hele landet;Mænd;60 år;Enke/enkemand;599
2020K4;Hele landet;Mænd;60 år;Fraskilt;6466
2020K4;Hele landet;Mænd;61 år;I alt;34680
2020K4;Hele landet;Mænd;61 år;Ugift;6379
2020K4;Hele landet;Mænd;61 år;Gift/separeret;21572
2020K4;Hele landet;Mænd;61 år;Enke/enkemand;666
2020K4;Hele landet;Mænd;61 år;Fraskilt;6063
2020K4;Hele landet;Mænd;62 år;I alt;34186
2020K4;Hele landet;Mænd;62 år;Ugift;6098
2020K4;Hele landet;Mænd;62 år;Gift/separeret;21523
2020K4;Hele landet;Mænd;62 år;Enke/enkemand;750
2020K4;Hele landet;Mænd;62 år;Fraskilt;5815
2020K4;Hele landet;Mænd;63 år;I alt;33745
2020K4;Hele landet;Mænd;63 år;Ugift;5815
2020K4;Hele landet;Mænd;63 år;Gift/separeret;21512
2020K4;Hele landet;Mænd;63 år;Enke/enkemand;889
2020K4;Hele landet;Mænd;63 år;Fraskilt;5529
2020K4;Hele landet;Mænd;64 år;I alt;33382
2020K4;Hele landet;Mænd;64 år;Ugift;5455
2020K4;Hele landet;Mænd;64 år;Gift/separeret;21696
2020K4;Hele landet;Mænd;64 år;Enke/enkemand;915
2020K4;Hele landet;Mænd;64 år;Fraskilt;5316
2020K4;Hele landet;Mænd;65 år;I alt;32679
2020K4;Hele landet;Mænd;65 år;Ugift;5098
2020K4;Hele landet;Mænd;65 år;Gift/separeret;21312
2020K4;Hele landet;Mænd;65 år;Enke/enkemand;1048
2020K4;Hele landet;Mænd;65 år;Fraskilt;5221
2020K4;Hele landet;Mænd;66 år;I alt;31382
2020K4;Hele landet;Mænd;66 år;Ugift;4668
2020K4;Hele landet;Mænd;66 år;Gift/separeret;20667
2020K4;Hele landet;Mænd;66 år;Enke/enkemand;1143
2020K4;Hele landet;Mænd;66 år;Fraskilt;4904
2020K4;Hele landet;Mænd;67 år;I alt;32022
2020K4;Hele landet;Mænd;67 år;Ugift;4304
2020K4;Hele landet;Mænd;67 år;Gift/separeret;21598
2020K4;Hele landet;Mænd;67 år;Enke/enkemand;1303
2020K4;Hele landet;Mænd;67 år;Fraskilt;4817
2020K4;Hele landet;Mænd;68 år;I alt;30242
2020K4;Hele landet;Mænd;68 år;Ugift;3812
2020K4;Hele landet;Mænd;68 år;Gift/separeret;20538
2020K4;Hele landet;Mænd;68 år;Enke/enkemand;1392
2020K4;Hele landet;Mænd;68 år;Fraskilt;4500
2020K4;Hele landet;Mænd;69 år;I alt;29580
2020K4;Hele landet;Mænd;69 år;Ugift;3487
2020K4;Hele landet;Mænd;69 år;Gift/separeret;20137
2020K4;Hele landet;Mænd;69 år;Enke/enkemand;1589
2020K4;Hele landet;Mænd;69 år;Fraskilt;4367
2020K4;Hele landet;Mænd;70 år;I alt;29915
2020K4;Hele landet;Mænd;70 år;Ugift;3206
2020K4;Hele landet;Mænd;70 år;Gift/separeret;20652
2020K4;Hele landet;Mænd;70 år;Enke/enkemand;1800
2020K4;Hele landet;Mænd;70 år;Fraskilt;4257
2020K4;Hele landet;Mænd;71 år;I alt;29391
2020K4;Hele landet;Mænd;71 år;Ugift;2883
2020K4;Hele landet;Mænd;71 år;Gift/separeret;20420
2020K4;Hele landet;Mænd;71 år;Enke/enkemand;1879
2020K4;Hele landet;Mænd;71 år;Fraskilt;4209
2020K4;Hele landet;Mænd;72 år;I alt;30609
2020K4;Hele landet;Mænd;72 år;Ugift;2623
2020K4;Hele landet;Mænd;72 år;Gift/separeret;21599
2020K4;Hele landet;Mænd;72 år;Enke/enkemand;2230
2020K4;Hele landet;Mænd;72 år;Fraskilt;4157
2020K4;Hele landet;Mænd;73 år;I alt;31934
2020K4;Hele landet;Mænd;73 år;Ugift;2560
2020K4;Hele landet;Mænd;73 år;Gift/separeret;22553
2020K4;Hele landet;Mænd;73 år;Enke/enkemand;2620
2020K4;Hele landet;Mænd;73 år;Fraskilt;4201
2020K4;Hele landet;Mænd;74 år;I alt;32191
2020K4;Hele landet;Mænd;74 år;Ugift;2311
2020K4;Hele landet;Mænd;74 år;Gift/separeret;22857
2020K4;Hele landet;Mænd;74 år;Enke/enkemand;2944
2020K4;Hele landet;Mænd;74 år;Fraskilt;4079
2020K4;Hele landet;Mænd;75 år;I alt;29329
2020K4;Hele landet;Mænd;75 år;Ugift;1888
2020K4;Hele landet;Mænd;75 år;Gift/separeret;20826
2020K4;Hele landet;Mænd;75 år;Enke/enkemand;2842
2020K4;Hele landet;Mænd;75 år;Fraskilt;3773
2020K4;Hele landet;Mænd;76 år;I alt;26409
2020K4;Hele landet;Mænd;76 år;Ugift;1620
2020K4;Hele landet;Mænd;76 år;Gift/separeret;18606
2020K4;Hele landet;Mænd;76 år;Enke/enkemand;2961
2020K4;Hele landet;Mænd;76 år;Fraskilt;3222
2020K4;Hele landet;Mænd;77 år;I alt;23290
2020K4;Hele landet;Mænd;77 år;Ugift;1307
2020K4;Hele landet;Mænd;77 år;Gift/separeret;16347
2020K4;Hele landet;Mænd;77 år;Enke/enkemand;2916
2020K4;Hele landet;Mænd;77 år;Fraskilt;2720
2020K4;Hele landet;Mænd;78 år;I alt;21091
2020K4;Hele landet;Mænd;78 år;Ugift;1115
2020K4;Hele landet;Mænd;78 år;Gift/separeret;14559
2020K4;Hele landet;Mænd;78 år;Enke/enkemand;2941
2020K4;Hele landet;Mænd;78 år;Fraskilt;2476
2020K4;Hele landet;Mænd;79 år;I alt;17862
2020K4;Hele landet;Mænd;79 år;Ugift;884
2020K4;Hele landet;Mænd;79 år;Gift/separeret;12331
2020K4;Hele landet;Mænd;79 år;Enke/enkemand;2644
2020K4;Hele landet;Mænd;79 år;Fraskilt;2003
2020K4;Hele landet;Mænd;80 år;I alt;16876
2020K4;Hele landet;Mænd;80 år;Ugift;855
2020K4;Hele landet;Mænd;80 år;Gift/separeret;11461
2020K4;Hele landet;Mænd;80 år;Enke/enkemand;2721
2020K4;Hele landet;Mænd;80 år;Fraskilt;1839
2020K4;Hele landet;Mænd;81 år;I alt;14925
2020K4;Hele landet;Mænd;81 år;Ugift;759
2020K4;Hele landet;Mænd;81 år;Gift/separeret;10084
2020K4;Hele landet;Mænd;81 år;Enke/enkemand;2570
2020K4;Hele landet;Mænd;81 år;Fraskilt;1512
2020K4;Hele landet;Mænd;82 år;I alt;13649
2020K4;Hele landet;Mænd;82 år;Ugift;616
2020K4;Hele landet;Mænd;82 år;Gift/separeret;8980
2020K4;Hele landet;Mænd;82 år;Enke/enkemand;2698
2020K4;Hele landet;Mænd;82 år;Fraskilt;1355
2020K4;Hele landet;Mænd;83 år;I alt;11808
2020K4;Hele landet;Mænd;83 år;Ugift;529
2020K4;Hele landet;Mænd;83 år;Gift/separeret;7644
2020K4;Hele landet;Mænd;83 år;Enke/enkemand;2547
2020K4;Hele landet;Mænd;83 år;Fraskilt;1088
2020K4;Hele landet;Mænd;84 år;I alt;10266
2020K4;Hele landet;Mænd;84 år;Ugift;464
2020K4;Hele landet;Mænd;84 år;Gift/separeret;6483
2020K4;Hele landet;Mænd;84 år;Enke/enkemand;2463
2020K4;Hele landet;Mænd;84 år;Fraskilt;856
2020K4;Hele landet;Mænd;85 år;I alt;8889
2020K4;Hele landet;Mænd;85 år;Ugift;387
2020K4;Hele landet;Mænd;85 år;Gift/separeret;5387
2020K4;Hele landet;Mænd;85 år;Enke/enkemand;2341
2020K4;Hele landet;Mænd;85 år;Fraskilt;774
2020K4;Hele landet;Mænd;86 år;I alt;7479
2020K4;Hele landet;Mænd;86 år;Ugift;315
2020K4;Hele landet;Mænd;86 år;Gift/separeret;4315
2020K4;Hele landet;Mænd;86 år;Enke/enkemand;2266
2020K4;Hele landet;Mænd;86 år;Fraskilt;583
2020K4;Hele landet;Mænd;87 år;I alt;6227
2020K4;Hele landet;Mænd;87 år;Ugift;264
2020K4;Hele landet;Mænd;87 år;Gift/separeret;3514
2020K4;Hele landet;Mænd;87 år;Enke/enkemand;1982
2020K4;Hele landet;Mænd;87 år;Fraskilt;467
2020K4;Hele landet;Mænd;88 år;I alt;5203
2020K4;Hele landet;Mænd;88 år;Ugift;193
2020K4;Hele landet;Mænd;88 år;Gift/separeret;2891
2020K4;Hele landet;Mænd;88 år;Enke/enkemand;1755
2020K4;Hele landet;Mænd;88 år;Fraskilt;364
2020K4;Hele landet;Mænd;89 år;I alt;4238
2020K4;Hele landet;Mænd;89 år;Ugift;174
2020K4;Hele landet;Mænd;89 år;Gift/separeret;2152
2020K4;Hele landet;Mænd;89 år;Enke/enkemand;1638
2020K4;Hele landet;Mænd;89 år;Fraskilt;274
2020K4;Hele landet;Mænd;90 år;I alt;3341
2020K4;Hele landet;Mænd;90 år;Ugift;142
2020K4;Hele landet;Mænd;90 år;Gift/separeret;1616
2020K4;Hele landet;Mænd;90 år;Enke/enkemand;1389
2020K4;Hele landet;Mænd;90 år;Fraskilt;194
2020K4;Hele landet;Mænd;91 år;I alt;2740
2020K4;Hele landet;Mænd;91 år;Ugift;103
2020K4;Hele landet;Mænd;91 år;Gift/separeret;1244
2020K4;Hele landet;Mænd;91 år;Enke/enkemand;1236
2020K4;Hele landet;Mænd;91 år;Fraskilt;157
2020K4;Hele landet;Mænd;92 år;I alt;2132
2020K4;Hele landet;Mænd;92 år;Ugift;94
2020K4;Hele landet;Mænd;92 år;Gift/separeret;905
2020K4;Hele landet;Mænd;92 år;Enke/enkemand;1026
2020K4;Hele landet;Mænd;92 år;Fraskilt;107
2020K4;Hele landet;Mænd;93 år;I alt;1600
2020K4;Hele landet;Mænd;93 år;Ugift;62
2020K4;Hele landet;Mænd;93 år;Gift/separeret;634
2020K4;Hele landet;Mænd;93 år;Enke/enkemand;829
2020K4;Hele landet;Mænd;93 år;Fraskilt;75
2020K4;Hele landet;Mænd;94 år;I alt;1201
2020K4;Hele landet;Mænd;94 år;Ugift;30
2020K4;Hele landet;Mænd;94 år;Gift/separeret;450
2020K4;Hele landet;Mænd;94 år;Enke/enkemand;654
2020K4;Hele landet;Mænd;94 år;Fraskilt;67
2020K4;Hele landet;Mænd;95 år;I alt;801
2020K4;Hele landet;Mænd;95 år;Ugift;25
2020K4;Hele landet;Mænd;95 år;Gift/separeret;260
2020K4;Hele landet;Mænd;95 år;Enke/enkemand;476
2020K4;Hele landet;Mænd;95 år;Fraskilt;40
2020K4;Hele landet;Mænd;96 år;I alt;534
2020K4;Hele landet;Mænd;96 år;Ugift;17
2020K4;Hele landet;Mænd;96 år;Gift/separeret;159
2020K4;Hele landet;Mænd;96 år;Enke/enkemand;338
2020K4;Hele landet;Mænd;96 år;Fraskilt;20
2020K4;Hele landet;Mænd;97 år;I alt;344
2020K4;Hele landet;Mænd;97 år;Ugift;11
2020K4;Hele landet;Mænd;97 år;Gift/separeret;81
2020K4;Hele landet;Mænd;97 år;Enke/enkemand;242
2020K4;Hele landet;Mænd;97 år;Fraskilt;10
2020K4;Hele landet;Mænd;98 år;I alt;208
2020K4;Hele landet;Mænd;98 år;Ugift;5
2020K4;Hele landet;Mænd;98 år;Gift/separeret;47
2020K4;Hele landet;Mænd;98 år;Enke/enkemand;147
2020K4;Hele landet;Mænd;98 år;Fraskilt;9
2020K4;Hele landet;Mænd;99 år;I alt;145
2020K4;Hele landet;Mænd;99 år;Ugift;1
2020K4;Hele landet;Mænd;99 år;Gift/separeret;31
2020K4;Hele landet;Mænd;99 år;Enke/enkemand;105
2020K4;Hele landet;Mænd;99 år;Fraskilt;8
2020K4;Hele landet;Mænd;100 år;I alt;90
2020K4;Hele landet;Mænd;100 år;Ugift;4
2020K4;Hele landet;Mænd;100 år;Gift/separeret;15
2020K4;Hele landet;Mænd;100 år;Enke/enkemand;71
2020K4;Hele landet;Mænd;100 år;Fraskilt;0
2020K4;Hele landet;Mænd;101 år;I alt;52
2020K4;Hele landet;Mænd;101 år;Ugift;0
2020K4;Hele landet;Mænd;101 år;Gift/separeret;11
2020K4;Hele landet;Mænd;101 år;Enke/enkemand;38
2020K4;Hele landet;Mænd;101 år;Fraskilt;3
2020K4;Hele landet;Mænd;102 år;I alt;30
2020K4;Hele landet;Mænd;102 år;Ugift;1
2020K4;Hele landet;Mænd;102 år;Gift/separeret;7
2020K4;Hele landet;Mænd;102 år;Enke/enkemand;22
2020K4;Hele landet;Mænd;102 år;Fraskilt;0
2020K4;Hele landet;Mænd;103 år;I alt;8
2020K4;Hele landet;Mænd;103 år;Ugift;0
2020K4;Hele landet;Mænd;103 år;Gift/separeret;1
2020K4;Hele landet;Mænd;103 år;Enke/enkemand;7
2020K4;Hele landet;Mænd;103 år;Fraskilt;0
2020K4;Hele landet;Mænd;104 år;I alt;7
2020K4;Hele landet;Mænd;104 år;Ugift;0
2020K4;Hele landet;Mænd;104 år;Gift/separeret;0
2020K4;Hele landet;Mænd;104 år;Enke/enkemand;6
2020K4;Hele landet;Mænd;104 år;Fraskilt;1
2020K4;Hele landet;Mænd;105 år;I alt;1
2020K4;Hele landet;Mænd;105 år;Ugift;0
2020K4;Hele landet;Mænd;105 år;Gift/separeret;0
2020K4;Hele landet;Mænd;105 år;Enke/enkemand;1
2020K4;Hele landet;Mænd;105 år;Fraskilt;0
2020K4;Hele landet;Mænd;106 år;I alt;2
2020K4;Hele landet;Mænd;106 år;Ugift;0
2020K4;Hele landet;Mænd;106 år;Gift/separeret;0
2020K4;Hele landet;Mænd;106 år;Enke/enkemand;2
2020K4;Hele landet;Mænd;106 år;Fraskilt;0
2020K4;Hele landet;Mænd;107 år;I alt;0
2020K4;Hele landet;Mænd;107 år;Ugift;0
2020K4;Hele landet;Mænd;107 år;Gift/separeret;0
2020K4;Hele landet;Mænd;107 år;Enke/enkemand;0
2020K4;Hele landet;Mænd;107 år;Fraskilt;0
2020K4;Hele landet;Mænd;108 år;I alt;1
2020K4;Hele landet;Mænd;108 år;Ugift;0
2020K4;Hele landet;Mænd;108 år;Gift/separeret;0
2020K4;Hele landet;Mænd;108 år;Enke/enkemand;1
2020K4;Hele landet;Mænd;108 år;Fraskilt;0
2020K4;Hele landet;Mænd;109 år;I alt;0
2020K4;Hele landet;Mænd;109 år;Ugift;0
2020K4;Hele landet;Mænd;109 år;Gift/separeret;0
2020K4;Hele landet;Mænd;109 år;Enke/enkemand;0
2020K4;Hele landet;Mænd;109 år;Fraskilt;0
2020K4;Hele landet;Mænd;110 år;I alt;0
2020K4;Hele landet;Mænd;110 år;Ugift;0
2020K4;Hele landet;Mænd;110 år;Gift/separeret;0
2020K4;Hele landet;Mænd;110 år;Enke/enkemand;0
2020K4;Hele landet;Mænd;110 år;Fraskilt;0
2020K4;Hele landet;Mænd;111 år;I alt;0
2020K4;Hele landet;Mænd;111 år;Ugift;0
2020K4;Hele landet;Mænd;111 år;Gift/separeret;0
2020K4;Hele landet;Mænd;111 år;Enke/enkemand;0
2020K4;Hele landet;Mænd;111 år;Fraskilt;0
2020K4;Hele landet;Mænd;112 år;I alt;0
2020K4;Hele landet;Mænd;112 år;Ugift;0
2020K4;Hele landet;Mænd;112 år;Gift/separeret;0
2020K4;Hele landet;Mænd;112 år;Enke/enkemand;0
2020K4;Hele landet;Mænd;112 år;Fraskilt;0
2020K4;Hele landet;Mænd;113 år;I alt;0
2020K4;Hele landet;Mænd;113 år;Ugift;0
2020K4;Hele landet;Mænd;113 år;Gift/separeret;0
2020K4;Hele landet;Mænd;113 år;Enke/enkemand;0
2020K4;Hele landet;Mænd;113 år;Fraskilt;0
2020K4;Hele landet;Mænd;114 år;I alt;0
2020K4;Hele landet;Mænd;114 år;Ugift;0
2020K4;Hele landet;Mænd;114 år;Gift/separeret;0
2020K4;Hele landet;Mænd;114 år;Enke/enkemand;0
2020K4;Hele landet;Mænd;114 år;Fraskilt;0
2020K4;Hele landet;Mænd;115 år;I alt;0
2020K4;Hele landet;Mænd;115 år;Ugift;0
2020K4;Hele landet;Mænd;115 år;Gift/separeret;0
2020K4;Hele landet;Mænd;115 år;Enke/enkemand;0
2020K4;Hele landet;Mænd;115 år;Fraskilt;0
2020K4;Hele landet;Mænd;116 år;I alt;0
2020K4;Hele landet;Mænd;116 år;Ugift;0
2020K4;Hele landet;Mænd;116 år;Gift/separeret;0
2020K4;Hele landet;Mænd;116 år;Enke/enkemand;0
2020K4;Hele landet;Mænd;116 år;Fraskilt;0
2020K4;Hele landet;Mænd;117 år;I alt;0
2020K4;Hele landet;Mænd;117 år;Ugift;0
2020K4;Hele landet;Mænd;117 år;Gift/separeret;0
2020K4;Hele landet;Mænd;117 år;Enke/enkemand;0
2020K4;Hele landet;Mænd;117 år;Fraskilt;0
2020K4;Hele landet;Mænd;118 år;I alt;0
2020K4;Hele landet;Mænd;118 år;Ugift;0
2020K4;Hele landet;Mænd;118 år;Gift/separeret;0
2020K4;Hele landet;Mænd;118 år;Enke/enkemand;0
2020K4;Hele landet;Mænd;118 år;Fraskilt;0
2020K4;Hele landet;Mænd;119 år;I alt;0
2020K4;Hele landet;Mænd;119 år;Ugift;0
2020K4;Hele landet;Mænd;119 år;Gift/separeret;0
2020K4;Hele landet;Mænd;119 år;Enke/enkemand;0
2020K4;Hele landet;Mænd;119 år;Fraskilt;0
2020K4;Hele landet;Mænd;120 år;I alt;0
2020K4;Hele landet;Mænd;120 år;Ugift;0
2020K4;Hele landet;Mænd;120 år;Gift/separeret;0
2020K4;Hele landet;Mænd;120 år;Enke/enkemand;0
2020K4;Hele landet;Mænd;120 år;Fraskilt;0
2020K4;Hele landet;Mænd;121 år;I alt;0
2020K4;Hele landet;Mænd;121 år;Ugift;0
2020K4;Hele landet;Mænd;121 år;Gift/separeret;0
2020K4;Hele landet;Mænd;121 år;Enke/enkemand;0
2020K4;Hele landet;Mænd;121 år;Fraskilt;0
2020K4;Hele landet;Mænd;122 år;I alt;0
2020K4;Hele landet;Mænd;122 år;Ugift;0
2020K4;Hele landet;Mænd;122 år;Gift/separeret;0
2020K4;Hele landet;Mænd;122 år;Enke/enkemand;0
2020K4;Hele landet;Mænd;122 år;Fraskilt;0
2020K4;Hele landet;Mænd;123 år;I alt;0
2020K4;Hele landet;Mænd;123 år;Ugift;0
2020K4;Hele landet;Mænd;123 år;Gift/separeret;0
2020K4;Hele landet;Mænd;123 år;Enke/enkemand;0
2020K4;Hele landet;Mænd;123 år;Fraskilt;0
2020K4;Hele landet;Mænd;124 år;I alt;0
2020K4;Hele landet;Mænd;124 år;Ugift;0
2020K4;Hele landet;Mænd;124 år;Gift/separeret;0
2020K4;Hele landet;Mænd;124 år;Enke/enkemand;0
